"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"684469792296710144","684456254056611840","15492359","2016-01-05 20:21:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TEDTalks @_wernicke interesting perspective.","","","",""
"684468651311812608","684468186507415553","265902729","2016-01-05 20:16:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BBCSport Poor Benitez. What other words can he say ?","","","",""
"684465082760167425","684464716622598144","86197429","2016-01-05 20:02:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@uwpoe Thank you for your reply. I would love to get an invite in online events in future.","","","",""
"684460926188175360","684445946147557376","86197429","2016-01-05 19:46:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@uwpoe @UW_CoEnv @UW Can we attend this online ? Or will you have a recorded archive ?","","","",""
"684128777647951872","","","2016-01-04 21:46:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Good luck to @ZidaneOfficial_ for Real Madrid.","","","",""
"684090248997900288","","","2016-01-04 19:13:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Don't like the culture of Real Madrid sacking the managers so often. @rafabenitezweb didn't do a bad job.","","","",""
"683332698828505088","","","2016-01-02 17:03:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Finally a win from @ManUtd . Great performance by Martial and Young.  Good goal by Rooney.  Super @D_DeGea https://t.co/OcVYdeNpSa","","","","https://twitter.com/janeshdev/status/683332698828505088/photo/1"
"683058430983028736","682881327314677760","1283561876","2016-01-01 22:53:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BSchweinsteiger happy new year Bastian.","","","",""
"683058183158407168","","","2016-01-01 22:52:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HectorBellerin: .@pumafootball x @Arsenal competition! Win a signed shirt &amp; a pair of my #evoSPEED boots. RT this tweet to enter. https…","682544712671195136","191985864","2015-12-31 12:51:55 +0000","https://twitter.com/HectorBellerin/status/682544712671195136/photo/1"
"682880869686579201","","","2016-01-01 11:07:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Happy new year to everyone around the world.","","","",""
"682708958000226304","682697848891129856","265902729","2015-12-31 23:44:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BBCSport Posting different pic just to get click ?","","","",""
"682708720401317888","","","2015-12-31 23:43:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happy new year 2016 to everyone around the world.","","","",""
"682621261407633408","682620980213100544","265902729","2015-12-31 17:56:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BBCSport @GNev2 has a long way to go. But I think he will prevail.","","","",""
"682617129741385728","","216299334","2015-12-31 17:39:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@piersmorgan where do you rank Ozil and Sanchez ?","","","",""
"682421307221217280","","","2015-12-31 04:41:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ClimateReality: Wow. November 2015 was the seventh month in a row to break a global temperature record https://t.co/fbEzibq0tn https://…","682413867956318209","16958346","2015-12-31 04:11:59 +0000","http://nyti.ms/1QXlhoS,http://nyti.ms/1QXlhoS,https://twitter.com/ClimateReality/status/682413867956318209/photo/1"
"682338759812067328","","","2015-12-30 23:13:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ClimateReality: When there’s a huge solar energy spill, it’s just called ""a nice day."" #PutSolarOnIt https://t.co/7YTkhVi7cV","682323775917023232","16958346","2015-12-30 22:13:59 +0000","https://twitter.com/ClimateReality/status/682323775917023232/photo/1,https://twitter.com/ClimateReality/status/682323775917023232/photo/1"
"681541106312417280","","","2015-12-28 18:23:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A good first half performance by Red devils. Unlucky that they didn't score. More of the same in second half @ManUtd #manutdvschelsea","","","",""
"681522090369941504","","","2015-12-28 17:08:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ManUtd: #mufc XI: De Gea, Darmian, Smalling, Blind, Young, Schneiderlin, Schweinsteiger, Mata, Herrera, Martial, Rooney. https://t.co/J…","681512471824302080","558797310","2015-12-28 16:30:09 +0000","https://twitter.com/ManUtd/status/681512471824302080/photo/1"
"680693432017264640","","","2015-12-26 10:15:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @paulocoelho: When sharing your problems with others:
5% will help, 
15% will not care
80% will be happy you have them","680593132094943232","5520952","2015-12-26 03:37:02 +0000",""
"678829721342205952","","","2015-12-21 06:49:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lomaspj: RIP Padam Sir! I still remember the orientation class given by you in Pulchowk Campus.. sad that you are no more... https://t.…","678429493267066881","14788193","2015-12-20 04:19:30 +0000","http://fb.me/70UDaxeUh"
"678829442026704896","","","2015-12-21 06:48:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A brilliant performance from @RanveerOfficial in Bajirao Mastani . Awesome movie #BajiraoMastani","","","",""
"678303097475608576","","","2015-12-19 19:57:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Disappointing display from United.  #VanGaalOut","","","",""
"677950302104907776","","","2015-12-18 20:35:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SkyFootball: With @WayneRooney set to make play his 500th @ManUtd game, we look at his career in numbers: https://t.co/phd1nzFZfD https…","677833646758363136","713993413","2015-12-18 12:51:49 +0000","http://skysports.tv/8WxqaS,http://skysports.tv/8WxqaS,https://twitter.com/SkyFootball/status/677833646758363136/photo/1"
"670014530794033152","","","2015-11-26 23:01:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Enter for a chance to win IMAX® tickets to see The Hunger Games: Mockingjay Part 2 The IMAX Experience &amp; 2 posters https://t.co/DepA3fKIhX","","","","http://www.panempropaganda.com/movie-countdown/2015/11/24/giveaway-enter-for-a-chance-to-win-imax-tickets-to-see-the-h.html/?utm_content=buffer38e0e&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer"
"665801405106491398","","","2015-11-15 07:59:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MazBONAFIDE: My name is Maz Hussain Raja. I am a Muslim. I condemn the #ParisAttack. Over 1.5 billion Muslims do. 

Please remember thi…","665326061874364416","51734182","2015-11-14 00:31:08 +0000",""
"665801249674018816","665297436261355521","236487888","2015-11-15 07:59:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WalshFreedom What are you trying to say ? Islam didn't do this. Remember the difference between ISIS and Islam. Don't just spit words.","","","",""
"659797884120858624","","","2015-10-29 18:24:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @slickdeals: Win a $200 Visa Gift Card @slickdeals #giveaway https://t.co/yKE2oy7tHy","659625804184227840","7542702","2015-10-29 07:00:21 +0000","http://slickdeals.net/giveaway/5149/?utm_campaign=5149&utm_medium=giveawaytweet&utm_source=twitter,http://slickdeals.net/giveaway/5149/?utm_campaign=5149&utm_medium=giveawaytweet&utm_source=twitter"
"648263842066108416","","","2015-09-27 22:31:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yes, apology required  https://t.co/4DTRBTZRSV","","","","https://twitter.com/KanakManiDixit/status/647722744587530240"
"648263714068541441","","","2015-09-27 22:31:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BSchweinsteiger: #mufc number 1, top of the @premierleague http://t.co/S9SNhKEkCp","648155352895221760","1283561876","2015-09-27 15:20:52 +0000","https://twitter.com/BSchweinsteiger/status/648155352895221760/photo/1,https://twitter.com/BSchweinsteiger/status/648155352895221760/photo/1"
"647527801533280256","","351972911","2015-09-25 21:47:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EFDC_Explorer EFDC Explorer training in Edmonds from 2015-09-28 to 2015-10-02.","","","",""
"647127866035990529","","","2015-09-24 19:18:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manchester United v Ipswich Town - highlights http://t.co/G7zQomCs5d via @footytube","","","","http://www.footytube.com/video/manchester-united-ipswich-town-sep23-372596"
"646789041598304256","","","2015-09-23 20:51:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#AnthonyMartial 4 goals in four matches. What a player.","","","",""
"646735629158453248","","","2015-09-23 17:19:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Back off India. #BackOffIndia  https://t.co/mLnSaZdxf2","","","","https://twitter.com/DeShobhaa/status/646548346820104192"
"646727963422035969","","","2015-09-23 16:48:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manchester United vs Ipswich Town at 12 PST today. Hope Red Devils will march to the victory.","","","",""
"646550619600252928","","","2015-09-23 05:04:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DahalTbd: कसैको चित्त बुझोस नबुझोस हिन्दुस्तानी दादागिरी खिलाफ उभिन्दा जागिर वा जिवन गुमाएकाहरु यिनै हुन
नेपाली चित्तले सोचौं त http://…","646515378177228800","1041367052","2015-09-23 02:44:12 +0000","https://twitter.com/DahalTbd/status/646515378177228800/photo/1"
"646550589938118656","","","2015-09-23 05:04:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DahalTbd: देशको संकटहरण गर्न अापुर्ति मंत्रि युरोप 
संचार कतार र 
प्रम अमेरिका 
भाँडमे जाए हिन्दुस्तानि दादागिरी 
क्या मुलुक छ हाम्रो","646503567902113792","1041367052","2015-09-23 01:57:16 +0000",""
"646415028581715968","","","2015-09-22 20:05:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Amexoffers","","","",""
"646411382351523840","","","2015-09-22 19:50:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5 goals by Lewandowski in 9 minutes. What an achievement.","","","",""
"646410888459587585","","","2015-09-22 19:49:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @nepalitimes: ""New constitution has institutionalised #Nepal as a federal democratic republic"" http://t.co/jVz40SwAzt http://t.co/iBLsA7…","645574894504165376","74679662","2015-09-20 12:27:03 +0000","http://bit.ly/1iZHl5m,http://bit.ly/1iZHl5m,https://twitter.com/nepalitimes/status/645574894504165376/photo/1"
"628645862722265088","","","2015-08-04 19:17:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Amexnewegg","","","",""
"627167224944418816","","","2015-07-31 17:21:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#AmexExxonMobil","","","",""
"627167090923847680","","","2015-07-31 17:21:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sign me up! #AmexExxonMobil","","","",""
"620222822070157314","","","2015-07-12 13:26:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Federer is playing pretty well this season. I think he will win. @BBCSport vote","","","",""
"620221563380445185","","","2015-07-12 13:21:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Come on Federer. #Wimbledon2015 #Federer","","","",""
"619232241630101504","","","2015-07-09 19:50:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Murray vs Federer would be a good match. Hoping that @rogerfederer goes through to #Wimbledon2015 final.","","","",""
"595119945802907648","","","2015-05-04 06:57:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What's going on India Tv ? Who said Thamel is Mini India of kathmandu ? #GoHomeIndianMedia","","","",""
"455063297495416832","","","2014-04-12 19:21:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Arsenal just survived. Congrats for going to final.","","","",""
"443834942616010753","","78376790","2014-03-12 19:44:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Delveyboy will sopcast work for Barcelona City game today ?","","","",""
"432544304997744640","","","2014-02-09 15:59:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hope to see a good game today.","","","",""
"432165552904503296","","","2014-02-08 14:54:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Chri5_Hillier: @Bloodzeed http://t.co/BDO2vKTD6v","432154264455352322","986379037","2014-02-08 14:09:40 +0000","https://twitter.com/Chri5_Hillier/status/432154264455352322/photo/1,https://twitter.com/Chri5_Hillier/status/432154264455352322/photo/1"
"432147546438242305","","","2014-02-08 13:42:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What an awesome performance by Liverpool.","","","",""
"428284844028608513","","","2014-01-28 21:53:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Finally a comfortable win for United. #ManUtd","","","",""
"428242488294268928","","","2014-01-28 19:05:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Excited for today's match. Very eager to see Rooney, Mata, Van Persie, and Januzaj on the same match. #manutd","","","",""
"428234564167684096","","","2014-01-28 18:34:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I.wonder why United didn't go for Cabaye. He went for a mere 20 million.","","","",""
"428211646620647424","428165687350009856","837795091","2014-01-28 17:03:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@adhikarichhabi Tyehai ta maile hijo socheko thiye. Jhoor bhayecha ta.","","","",""
"427811730626867202","427439834773217280","837795091","2014-01-27 14:33:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@adhikarichhabi la badhai cha. Good luck.","","","",""
"427360063322193920","","","2014-01-26 08:39:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Come on #Stanimal Wawrinka","","","",""
"427321674611314688","","","2014-01-26 06:06:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @letstalktennis1: Show your support for Stan with #SupportStan http://t.co/vdMyH7XvXe","427127226652721153","1047611400","2014-01-25 17:14:01 +0000","https://twitter.com/letstalktennis1/status/427127226652721153/photo/1,https://twitter.com/letstalktennis1/status/427127226652721153/photo/1"
"427213788337553408","427208629314285568","140750163","2014-01-25 22:57:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@juanmata10 @ManUtd Welcome to Manchester @ManUtd","","","",""
"427213657479864320","","","2014-01-25 22:57:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @juanmata10: I can confirm that I'm a new player of @ManUtd. Os confirmo que ya soy nuevo jugador del @ManUtd_Es http://t.co/Jhu1iW8GIU","427203164735950851","140750163","2014-01-25 22:15:46 +0000","https://twitter.com/juanmata10/status/427203164735950851/photo/1,https://twitter.com/juanmata10/status/427203164735950851/photo/1"
"418839084677623808","418692111584616449","216299334","2014-01-02 20:19:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@piersmorgan @henrygayle What has Arsenal won in the last 9 years and you are speaking BS .","","","",""
"412249221908414464","","","2013-12-15 15:54:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Looking forward to the game between Liverpool and Spurs","","","",""
"409445611516465153","","","2013-12-07 22:13:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Come on Auburn.","","","",""
"409025073765289984","","","2013-12-06 18:22:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tough draw for England.","","","",""
"407233259743870977","","","2013-12-01 19:42:29 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","#AmexAmazon","","","",""
"386630159245524992","","","2013-10-05 23:13:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Touchdown Auburn well played Mason.","","","",""
"386625867461709824","","","2013-10-05 22:56:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","War damn eagle.","","","",""
"385651419258175488","","","2013-10-03 06:23:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A good point to Manchester United under current circumstances but very slow and lacklusture performance in the middle of the park. #ManUtd","","","",""
"378947374296870912","","","2013-09-14 18:24:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Well played #Everton","","","",""
"374684942623440896","","","2013-09-03 00:07:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wow, what a win for Tommy Robredo !!!!","","","",""
"374659993938579456","374659684294074368","375536678","2013-09-02 22:27:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Bloodzeed Is it true that Fellaini signed for United ?","","","",""
"374652251605708801","","","2013-09-02 21:57:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Edwoodwardout What the hell are you doing ? Bring back #DavidGill","","","",""
"374648555492753409","","","2013-09-02 21:42:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Last 20 minutes and no signings yet..... #ManUtd","","","",""
"374643050435190784","","","2013-09-02 21:20:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Damn my beloved #United couldn't sign high profile players.","","","",""
"374642079927779328","","","2013-09-02 21:16:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Congratulations to #Arsenal for signing #Ozil","","","",""
"374607453700096000","","","2013-09-02 18:59:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Not any signings for United yet ?","","","",""
"374512519710142464","","","2013-09-02 12:41:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's sad to see #Moyes not going after #Ozil","","","",""
"374511846041997314","374511531787952128","375536678","2013-09-02 12:39:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Bloodzeed @indykaila any news regarding #Manchester United ?","","","",""
"374511459658510337","","","2013-09-02 12:37:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Any new signings for Manchester United ? It's so frustrating to see United not being involved in transfer at all. #Manchester United #Moyes","","","",""
"368832941209567232","","","2013-08-17 20:33:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Perfect start from United.","","","",""
"368404628356218880","368239463517798400","18211878","2013-08-16 16:11:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@babinz good for you.","","","",""
"368104319289393152","","","2013-08-15 20:18:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Well played Federer.","","","",""
"368089361478606848","","","2013-08-15 19:18:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sorry for people in Egypt.","","","",""
"368083968044052480","","","2013-08-15 18:57:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Whats happening to Federer. COME on ...... #Federer","","","",""
"366641635817295873","","","2013-08-11 19:25:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hoping for  a nice game on Rogers cup final","","","",""
"364030159243837440","363718168058929152","69660252","2013-08-04 14:28:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rajandevkota keto ko daro geet haru jadai cha jehos.","","","",""
"342322168954241024","","628011414","2013-06-05 16:48:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@devkotajanan r u travelling ?","","","",""
"342321929392377856","","69660252","2013-06-05 16:48:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@rajandevkota what's up dude. Long time no see.","","","",""
"336937925809938432","","","2013-05-21 20:13:56 +0000","<a href=""https://www.copy.com/"" rel=""nofollow"">Copy.com</a>","I just signed up for @CopyApp and got 15 GB free online storage! #tweetFor2GBMore
http://t.co/6WTO4oSHiJ","","","","http://copy.com/?s=twitter.usr.tour"
"292796060013834240","","","2013-01-20 00:49:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Finally Barcelona got beaten.","","","",""
"291629090841178113","291578266966441984","25052176","2013-01-16 19:32:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ShirajPokharel that was little bit shocking. I thought he was coming to England.","","","",""
"291411825227087872","","","2013-01-16 05:09:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @piersmorgan: BREAKING: 2nd school shooting in America today - 2 reportedly dead, 1 wounded, at community college in Kentucky. #CNN","291348648128815105","216299334","2013-01-16 00:58:25 +0000",""
"287650111805329408","287156588781924352","216299334","2013-01-05 20:01:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@piersmorgan @paddypower I think Rafael is far better than Sagna","","","",""
"287649251331297281","287600348724617216","216299334","2013-01-05 19:58:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@piersmorgan yes definitely he is a fantastic player","","","",""
"287648911085146112","287642685723013120","216299334","2013-01-05 19:56:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@piersmorgan lack of ambition of Arsenal is the reason for losing its best players","","","",""
"287645796676014080","286871157246943232","18218149","2013-01-05 19:44:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@baralsujan Nice time lapse videos indeed.","","","",""
"287645072663650304","","","2013-01-05 19:41:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fantastic Equalizer by Van Persie. Give him just one chance and see the magic.","","","",""
"236201941515001857","","230845588","2012-08-16 20:45:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Persie_Official welcome to Manchester United","","","",""
"224357064821047296","224179378731487232","18218149","2012-07-15 04:17:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@baralsujan sahi cha la photo","","","",""
"224356944088018945","","","2012-07-15 04:17:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Very tired. But no time for break.","","","",""
"13404637008","","","2010-05-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Reading: http://tinyurl.com/yl6lf54 - Automatic Image Slider w/ CSS","","","",""
"11575311604","","","2010-04-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I just updated my Squidoo page: Amazing Adventures in Nepal / http://tinyurl.com/yjcbxfd","","","",""
"9685394702","9672248958","18218149","2010-02-26 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@baralsujan k bhayo ra baral ?","","","",""
"9648446182","","14632998","2010-02-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EzineArticles - I pledge to write and submit at least 100 articles before Apr 10 for the 3rd HAHD Challenge. Go me! http://is.gd/5xWJW","","","",""
"9648720838","6441028607","69660252","2010-02-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@rajandevkota what's this ?","","","",""
"3609879351","","","2009-08-28 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Waiting for weekend.","","","",""
"2800553418","","","2009-07-23 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","listening music","","","",""
